gender,year,x,qx,lx,dx,Lx,Tx,ex
Male,2000,4,0.00022,99,22,99,7,70.68
Male,2000,5,0.0002,99,20,99,6,69.69
Male,2000,6,0.00019,99,19,99,6,68.71
Male,2000,7,0.00018,99,18,99,6,67.72
Male,2000,8,0.00017,99,16,99,6,66.73
Male,2000,9,0.00014,99,14,99,6,65.74
Male,2000,10,0.00013,99,12,99,6,64.75
Male,2000,11,0.00013,99,13,98,6,63.76
Male,2000,12,0.00019,98,19,98,6,62.77
Male,2000,13,0.00031,98,30,98,6,61.78
Male,2000,14,0.00047,98,46,98,6,60.8
Male,2000,15,0.00064,98,63,98,5,59.83
Male,2000,16,0.00081,98,80,98,5,58.87
Male,2000,17,0.00096,98,95,98,5,57.91
Male,2000,18,0.00108,98,106,98,5,56.97
Male,2000,19,0.00117,98,116,98,5,56.03
Male,2000,20,0.00127,98,125,98,5,55.1
Male,2000,21,0.00136,98,134,98,5,54.16
Male,2000,22,0.00141,98,139,98,5,53.24
Male,2000,23,0.00141,98,139,97,5,52.31
Male,2000,24,0.00138,97,135,97,5,51.39
Male,2000,25,0.00133,97,130,97,4,50.46
Male,2000,26,0.00129,97,126,97,4,49.52
Male,2000,27,0.00127,97,124,97,4,48.59
Male,2000,28,0.00128,97,124,97,4,47.65
Male,2000,29,0.00131,97,127,97,4,46.71
Male,2000,30,0.00135,97,131,97,4,45.77
Male,2000,31,0.00139,96,135,96,4,44.83
Male,2000,32,0.00146,96,141,96,4,43.89
Male,2000,33,0.00154,96,149,96,4,42.95
Male,2000,34,0.00164,96,159,96,4,42.02
Male,2000,35,0.00176,96,170,96,3,41.09
Male,2000,36,0.0019,96,182,96,3,40.16
Male,2000,37,0.00205,96,196,95,3,39.24
Male,2000,38,0.00221,95,212,95,3,38.31
Male,2000,39,0.00239,95,228,95,3,37.4
Male,2000,40,0.00258,95,246,95,3,36.49
Male,2000,41,0.00279,95,266,95,3,35.58
Male,2000,42,0.00303,94,287,94,3,34.68
Male,2000,43,0.00329,94,311,94,3,33.78
Male,2000,44,0.00358,94,338,94,3,32.89
Male,2000,45,0.0039,93,367,93,3,32.01
Male,2000,46,0.00425,93,397,93,2,31.13
Male,2000,47,0.00457,93,426,93,2,30.26
Male,2000,48,0.00486,92,451,92,2,29.4
Male,2000,49,0.00514,92,475,92,2,28.54
Male,2000,50,0.00545,91,501,91,2,27.68
Male,2000,51,0.00582,91,532,91,2,26.83
Male,2000,52,0.00627,90,570,90,2,25.99
Male,2000,53,0.00682,90,615,89,2,25.15
Male,2000,54,0.00746,89,669,89,2,24.32
Male,2000,55,0.00818,88,728,88,2,23.5
Male,2000,56,0.00897,88,791,87,2,22.69
Male,2000,57,0.0098,87,857,87,1,21.89
Male,2000,58,0.01068,86,925,86,1,21.1
Male,2000,59,0.01163,85,996,85,1,20.32
Male,2000,60,0.01268,84,1,84,1,19.55
Male,2000,61,0.01386,83,1,83,1,18.8
Male,2000,62,0.01515,82,1,81,1,18.06
Male,2000,63,0.01655,81,1,80,1,17.33
Male,2000,64,0.01808,79,1,79,1,16.61
Male,2000,65,0.01977,78,1,77,1,15.91
Male,2000,66,0.02165,76,1,76,1,15.22
Male,2000,67,0.02371,75,1,74,1,14.54
Male,2000,68,0.02598,73,1,72,1,13.88
Male,2000,69,0.02845,71,2,70,946,13.24
Male,2000,70,0.03125,69,2,68,876,12.61
Male,2000,71,0.03431,67,2,66,807,12
Male,2000,72,0.03749,64,2,63,741,11.41
Male,2000,73,0.04075,62,2,61,677,10.84
Male,2000,74,0.0442,60,2,58,616,10.28
Male,2000,75,0.0481,57,2,55,558,9.73
Male,2000,76,0.05254,54,2,53,502,9.2
Male,2000,77,0.05748,51,2,50,448,8.68
Male,2000,78,0.06294,48,3,47,398,8.18
Male,2000,79,0.06901,45,3,44,351,7.69
Male,2000,80,0.07576,42,3,40,307,7.23
Male,2000,81,0.08329,39,3,37,266,6.78
Male,2000,82,0.09172,36,3,34,228,6.35
Male,2000,83,0.10112,32,3,31,194,5.94
Male,2000,84,0.11148,29,3,27,163,5.55
Male,2000,85,0.12276,26,3,24,135,5.18
Male,2000,86,0.13494,22,3,21,110,4.84
Male,2000,87,0.148,19,2,18,89,4.52
Male,2000,88,0.16195,16,2,15,71,4.21
Male,2000,89,0.1768,14,2,12,55,3.93
Male,2000,90,0.19257,11,2,10,42,3.67
Male,2000,91,0.20929,9,1,8,32,3.42
Male,2000,92,0.22695,7,1,6,23,3.2
Male,2000,93,0.24555,5,1,5,17,2.99
Male,2000,94,0.26508,4,1,3,12,2.8
Male,2000,95,0.2846,3,908,2,8,2.63
Male,2000,96,0.30387,2,694,1,5,2.47
Male,2000,97,0.32265,1,513,1,3,2.34
Male,2000,98,0.34069,1,367,893,2,2.21
Male,2000,99,0.35772,710,254,583,1,2.1
Male,2000,100,0.37561,456,171,370,905,1.98
Male,2000,101,0.39439,285,112,228,534,1.88
Male,2000,102,0.41411,172,71,137,306,1.78
Male,2000,103,0.43482,101,44,79,169,1.68
Male,2000,104,0.45656,57,26,44,90,1.58
Male,2000,105,0.47938,31,15,24,46,1.49
Male,2000,106,0.50335,16,8,12,23,1.4
Male,2000,107,0.52852,8,4,6,11,1.32
Male,2000,108,0.55495,4,2,3,5,1.24
Male,2000,109,0.58269,2,1,1,2,1.16
Male,2000,110,0.61183,1,0,0,1,1.09
Male,2000,111,0.64242,0,0,0,0,1.02
Male,2000,112,0.67454,0,0,0,0,0.95
Male,2000,113,0.70827,0,0,0,0,0.89
Male,2000,114,0.74368,0,0,0,0,0.82
Male,2000,115,0.78087,0,0,0,0,0.76
Male,2000,116,0.81991,0,0,0,0,0.71
Male,2000,117,0.8609,0,0,0,0,0.65
Male,2000,118,0.90395,0,0,0,0,0.6
Male,2000,119,0.94915,0,0,0,0,0.55
Female,2000,0,0.00623,100,623,99,7,79.39
Female,2000,1,0.00045,99,44,99,7,78.88
Female,2000,2,0.0003,99,30,99,7,77.92
Female,2000,3,0.0002,99,20,99,7,76.94
Female,2000,4,0.00019,99,19,99,7,75.96
Female,2000,5,0.00017,99,16,99,7,74.97
Female,2000,6,0.00015,99,15,99,7,73.98
Female,2000,7,0.00014,99,14,99,7,73
Female,2000,8,0.00013,99,13,99,7,72.01
Female,2000,9,0.00012,99,12,99,7,71.02
Female,2000,10,0.00012,99,12,99,6,70.02
Female,2000,11,0.00012,99,12,99,6,69.03
Female,2000,12,0.00014,99,14,99,6,68.04
Female,2000,13,0.00019,99,18,99,6,67.05
Female,2000,14,0.00024,99,24,99,6,66.06
Female,2000,15,0.00031,99,30,99,6,65.08
Female,2000,16,0.00037,99,36,99,6,64.1
Female,2000,17,0.00041,99,41,99,6,63.12
Female,2000,18,0.00044,99,43,98,6,62.15
Female,2000,19,0.00045,98,44,98,6,61.17
Female,2000,20,0.00045,98,45,98,5,60.2
Female,2000,21,0.00046,98,45,98,5,59.23
Female,2000,22,0.00047,98,46,98,5,58.25
Female,2000,23,0.00048,98,47,98,5,57.28
Female,2000,24,0.00048,98,48,98,5,56.31
Female,2000,25,0.00049,98,49,98,5,55.34
Female,2000,26,0.0005,98,50,98,5,54.36
Female,2000,27,0.00052,98,51,98,5,53.39
Female,2000,28,0.00055,98,54,98,5,52.42
Female,2000,29,0.00058,98,58,98,5,51.45
Female,2000,30,0.00063,98,62,98,4,50.48
Female,2000,31,0.00067,98,66,98,4,49.51
Female,2000,32,0.00073,98,71,98,4,48.54
Female,2000,33,0.00079,98,78,98,4,47.57
Female,2000,34,0.00086,98,85,98,4,46.61
Female,2000,35,0.00094,98,92,98,4,45.65
Female,2000,36,0.00103,97,101,97,4,44.69
Female,2000,37,0.00113,97,110,97,4,43.74
Female,2000,38,0.00123,97,120,97,4,42.79
Female,2000,39,0.00134,97,131,97,4,41.84
Female,2000,40,0.00147,97,143,97,3,40.9
Female,2000,41,0.0016,97,155,97,3,39.96
Female,2000,42,0.00173,97,168,97,3,39.02
Female,2000,43,0.00186,97,181,96,3,38.09
Female,2000,44,0.002,96,193,96,3,37.16
Female,2000,45,0.00215,96,207,96,3,36.23
Female,2000,46,0.00232,96,223,96,3,35.31
Female,2000,47,0.0025,96,241,96,3,34.39
Female,2000,48,0.00269,96,259,95,3,33.47
Female,2000,49,0.00291,95,279,95,3,32.56
Female,2000,50,0.00315,95,301,95,3,31.65
Female,2000,51,0.00342,95,326,94,2,30.75
Female,2000,52,0.00374,94,355,94,2,29.86
Female,2000,53,0.0041,94,387,94,2,28.97
Female,2000,54,0.00451,94,424,93,2,28.08
Female,2000,55,0.00496,93,465,93,2,27.21
Female,2000,56,0.00547,93,510,92,2,26.34
Female,2000,57,0.00602,92,558,92,2,25.48
Female,2000,58,0.00661,92,609,91,2,24.64
Female,2000,59,0.00725,91,664,91,2,23.8
Female,2000,60,0.00797,90,724,90,2,22.97
Female,2000,61,0.00876,90,790,89,1,22.15
Female,2000,62,0.00962,89,859,88,1,21.34
Female,2000,63,0.01055,88,933,88,1,20.54
Female,2000,64,0.01156,87,1,87,1,19.75
Female,2000,65,0.01269,86,1,85,1,18.98
Female,2000,66,0.01394,85,1,84,1,18.22
Female,2000,67,0.01526,84,1,83,1,17.47
Female,2000,68,0.01664,82,1,82,1,16.73
Female,2000,69,0.01812,81,1,80,1,16
Female,2000,70,0.01981,80,1,79,1,15.29
Female,2000,71,0.02172,78,1,77,1,14.59
Female,2000,72,0.02377,76,1,75,1,13.9
Female,2000,73,0.02595,74,1,74,992,13.23
Female,2000,74,0.02834,73,2,72,918,12.57
Female,2000,75,0.03111,70,2,69,846,11.92
Female,2000,76,0.0343,68,2,67,776,11.29
Female,2000,77,0.03783,66,2,65,708,10.67
Female,2000,78,0.04171,63,2,62,643,10.07
Female,2000,79,0.04604,61,2,59,580,9.49
Female,2000,80,0.05102,58,2,56,520,8.92
Female,2000,81,0.05672,55,3,53,464,8.37
Female,2000,82,0.0631,52,3,50,410,7.85
Female,2000,83,0.07018,48,3,47,359,7.34
Female,2000,84,0.07807,45,3,43,312,6.86
Female,2000,85,0.0869,41,3,40,268,6.39
Female,2000,86,0.09676,38,3,36,228,5.96
Female,2000,87,0.10773,34,3,32,191,5.54
Female,2000,88,0.11985,30,3,29,159,5.15
Female,2000,89,0.13315,27,3,25,130,4.78
Female,2000,90,0.14762,23,3,21,104,4.44
Female,2000,91,0.16326,20,3,18,82,4.12
Female,2000,92,0.18005,16,3,15,64,3.83
Female,2000,93,0.19796,13,2,12,49,3.56
Female,2000,94,0.21696,11,2,9,36,3.31
Female,2000,95,0.23622,8,2,7,26,3.09
Female,2000,96,0.25549,6,1,5,19,2.89
Female,2000,97,0.27449,4,1,4,13,2.71
Female,2000,98,0.29294,3,1,3,9,2.55
Female,2000,99,0.31051,2,784,2,6,2.4
Female,2000,100,0.32915,1,573,1,3,2.26
Female,2000,101,0.34889,1,408,965,2,2.12
Female,2000,102,0.36983,761,281,620,1,1.99
Female,2000,103,0.39202,479,188,385,894,1.87
Female,2000,104,0.41554,291,121,231,509,1.75
Female,2000,105,0.44047,170,75,133,278,1.63
Female,2000,106,0.4669,95,45,73,145,1.52
Female,2000,107,0.49491,51,25,38,72,1.42
Female,2000,108,0.52461,26,13,19,34,1.32
Female,2000,109,0.55608,12,7,9,15,1.23
Female,2000,110,0.58945,5,3,4,6,1.14
Female,2000,111,0.62482,2,1,2,2,1.05
Female,2000,112,0.66231,1,1,1,1,0.97
Female,2000,113,0.70204,0,0,0,0,0.89
Female,2000,114,0.74368,0,0,0,0,0.82
Female,2000,115,0.78087,0,0,0,0,0.76
Female,2000,116,0.81991,0,0,0,0,0.71
Female,2000,117,0.8609,0,0,0,0,0.65
Female,2000,118,0.90395,0,0,0,0,0.6
Female,2000,119,0.94915,0,0,0,0,0.55
Male,2010,0,0.00587,100,587,99,7,75.4
Male,2010,1,0.0004,99,40,99,7,74.84
Male,2010,2,0.00027,99,27,99,7,73.87
Male,2010,3,0.00023,99,23,99,7,72.89
Male,2010,4,0.00018,99,18,99,7,71.91
Male,2010,5,0.00016,99,16,99,7,70.92
Male,2010,6,0.00015,99,15,99,6,69.93
Male,2010,7,0.00014,99,14,99,6,68.94
Male,2010,8,0.00012,99,12,99,6,67.95
Male,2010,9,0.0001,99,10,99,6,66.96
Male,2010,10,0.00009,99,9,99,6,65.97
Male,2010,11,0.0001,99,10,99,6,64.98
Male,2010,12,0.00015,99,15,99,6,63.98
Male,2010,13,0.00025,99,25,99,6,62.99
Male,2010,14,0.0004,99,40,99,6,62.01
Male,2010,15,0.00056,99,56,99,6,61.03
Male,2010,16,0.00071,99,70,99,5,60.07
Male,2010,17,0.00084,99,84,98,5,59.11
Male,2010,18,0.00095,98,94,98,5,58.16
Male,2010,19,0.00104,98,103,98,5,57.21
Male,2010,20,0.00113,98,112,98,5,56.27
Male,2010,21,0.00121,98,120,98,5,55.33
Male,2010,22,0.00126,98,124,98,5,54.4
Male,2010,23,0.00125,98,123,98,5,53.47
Male,2010,24,0.0012,98,118,98,5,52.54
Male,2010,25,0.00114,98,111,98,5,51.6
Male,2010,26,0.00109,98,107,97,4,50.66
Male,2010,27,0.00106,97,104,97,4,49.71
Male,2010,28,0.00107,97,105,97,4,48.76
Male,2010,29,0.00111,97,108,97,4,47.81
Male,2010,30,0.00116,97,113,97,4,46.87
Male,2010,31,0.00121,97,118,97,4,45.92
Male,2010,32,0.00128,97,125,97,4,44.98
Male,2010,33,0.00137,97,134,97,4,44.03
Male,2010,34,0.00148,97,144,97,4,43.09
Male,2010,35,0.0016,96,155,96,4,42.16
Male,2010,36,0.00174,96,168,96,3,41.22
Male,2010,37,0.00189,96,183,96,3,40.29
Male,2010,38,0.00206,96,198,96,3,39.37
Male,2010,39,0.00224,96,216,96,3,38.45
Male,2010,40,0.00244,96,234,95,3,37.53
Male,2010,41,0.00264,95,253,95,3,36.62
Male,2010,42,0.00286,95,274,95,3,35.72
Male,2010,43,0.0031,95,295,95,3,34.82
Male,2010,44,0.00335,94,318,94,3,33.93
Male,2010,45,0.00363,94,343,94,3,33.04
Male,2010,46,0.00392,94,370,94,3,32.16
Male,2010,47,0.00418,93,392,93,2,31.28
Male,2010,48,0.00438,93,410,93,2,30.41
Male,2010,49,0.00457,93,426,92,2,29.54
Male,2010,50,0.00478,92,443,92,2,28.68
Male,2010,51,0.00504,92,465,92,2,27.81
Male,2010,52,0.00538,91,494,91,2,26.95
Male,2010,53,0.0058,91,530,91,2,26.09
Male,2010,54,0.00632,90,574,90,2,25.24
Male,2010,55,0.00691,90,624,89,2,24.4
Male,2010,56,0.00757,89,678,89,2,23.57
Male,2010,57,0.00828,88,736,88,2,22.74
Male,2010,58,0.00906,88,799,87,1,21.93
Male,2010,59,0.00991,87,866,86,1,21.12
Male,2010,60,0.01086,86,939,86,1,20.33
Male,2010,61,0.01192,85,1,85,1,19.55
Male,2010,62,0.01311,84,1,84,1,18.78
Male,2010,63,0.01444,83,1,82,1,18.02
Male,2010,64,0.0159,82,1,81,1,17.28
Male,2010,65,0.01753,80,1,80,1,16.55
Male,2010,66,0.01932,79,1,78,1,15.84
Male,2010,67,0.02122,77,1,77,1,15.14
Male,2010,68,0.02323,76,1,75,1,14.46
Male,2010,69,0.02538,74,1,73,1,13.79
Male,2010,70,0.02785,72,2,71,954,13.13
Male,2010,71,0.03059,70,2,69,882,12.49
Male,2010,72,0.03343,68,2,67,813,11.87
Male,2010,73,0.03633,66,2,64,745,11.27
Male,2010,74,0.03942,63,2,62,680,10.67
Male,2010,75,0.04299,61,2,59,618,10.09
Male,2010,76,0.04715,58,2,57,558,9.52
Male,2010,77,0.05184,55,2,54,501,8.97
Male,2010,78,0.05711,52,3,51,446,8.43
Male,2010,79,0.06305,49,3,48,395,7.91
Male,2010,80,0.06978,46,3,45,346,7.41
Male,2010,81,0.07738,43,3,41,301,6.93
Male,2010,82,0.08596,40,3,38,259,6.47
Male,2010,83,0.09557,36,3,34,221,6.03
Male,2010,84,0.10625,33,3,31,186,5.61
Male,2010,85,0.118,29,3,27,154,5.22
Male,2010,86,0.13083,26,3,24,126,4.85
Male,2010,87,0.14473,22,3,21,102,4.51
Male,2010,88,0.15973,19,3,17,81,4.18
Male,2010,89,0.17584,16,2,14,63,3.88
Male,2010,90,0.19307,13,2,12,48,3.61
Male,2010,91,0.21141,10,2,9,36,3.35
Male,2010,92,0.23086,8,1,7,26,3.11
Male,2010,93,0.25138,6,1,5,19,2.9
Male,2010,94,0.27296,4,1,4,13,2.7
Male,2010,95,0.29443,3,1,3,9,2.53
Male,2010,96,0.31547,2,799,2,6,2.37
Male,2010,97,0.33577,1,582,1,3,2.24
Male,2010,98,0.35496,1,409,947,2,2.11
Male,2010,99,0.37271,743,277,604,1,2
Male,2010,100,0.39134,466,182,375,883,1.89
Male,2010,101,0.41091,284,117,225,508,1.79
Male,2010,102,0.43146,167,72,131,283,1.69
Male,2010,103,0.45303,95,43,73,152,1.6
Male,2010,104,0.47568,52,25,40,78,1.51
Male,2010,105,0.49947,27,14,20,39,1.42
Male,2010,106,0.52444,14,7,10,18,1.33
Male,2010,107,0.55066,6,4,5,8,1.25
Male,2010,108,0.57819,3,2,2,3,1.18
Male,2010,109,0.6071,1,1,1,1,1.1
Male,2010,110,0.63746,0,0,0,0,1.03
Male,2010,111,0.66933,0,0,0,0,0.96
Male,2010,112,0.7028,0,0,0,0,0.9
Male,2010,113,0.73794,0,0,0,0,0.83
Male,2010,114,0.77483,0,0,0,0,0.77
Male,2010,115,0.81358,0,0,0,0,0.72
Male,2010,116,0.85425,0,0,0,0,0.66
Male,2010,117,0.89697,0,0,0,0,0.61
Male,2010,118,0.94182,0,0,0,0,0.56
Male,2010,119,0.98891,0,0,0,0,0.51
Female,2010,0,0.00495,100,495,99,7,79.95
Female,2010,1,0.00035,99,35,99,7,79.35
Female,2010,2,0.00023,99,23,99,7,78.37
Female,2010,3,0.00017,99,17,99,7,77.39
Female,2010,4,0.00013,99,13,99,7,76.41
Female,2010,5,0.00012,99,12,99,7,75.41
Female,2010,6,0.00012,99,12,99,7,74.42
Female,2010,7,0.00012,99,12,99,7,73.43
Female,2010,8,0.00011,99,11,99,7,72.44
Female,2010,9,0.0001,99,10,99,7,71.45
Female,2010,10,0.0001,99,10,99,7,70.46
Female,2010,11,0.0001,99,10,99,6,69.46
Female,2010,12,0.00012,99,12,99,6,68.47
Female,2010,13,0.00016,99,16,99,6,67.48
Female,2010,14,0.00021,99,21,99,6,66.49
Female,2010,15,0.00028,99,28,99,6,65.5
Female,2010,16,0.00034,99,33,99,6,64.52
Female,2010,17,0.00038,99,38,99,6,63.54
Female,2010,18,0.0004,99,40,99,6,62.57
Female,2010,19,0.0004,99,40,99,6,61.59
Female,2010,20,0.00041,99,40,99,6,60.62
Female,2010,21,0.00041,99,41,99,5,59.64
Female,2010,22,0.00042,99,41,99,5,58.66
Female,2010,23,0.00043,98,42,98,5,57.69
Female,2010,24,0.00044,98,43,98,5,56.71
Female,2010,25,0.00045,98,44,98,5,55.74
Female,2010,26,0.00046,98,46,98,5,54.76
Female,2010,27,0.00049,98,48,98,5,53.79
Female,2010,28,0.00052,98,51,98,5,52.81
Female,2010,29,0.00055,98,55,98,5,51.84
Female,2010,30,0.0006,98,59,98,5,50.87
Female,2010,31,0.00064,98,64,98,4,49.9
Female,2010,32,0.0007,98,69,98,4,48.93
Female,2010,33,0.00077,98,76,98,4,47.96
Female,2010,34,0.00086,98,84,98,4,47
Female,2010,35,0.00094,98,93,98,4,46.04
Female,2010,36,0.00104,98,102,98,4,45.08
Female,2010,37,0.00113,98,111,98,4,44.13
Female,2010,38,0.00124,98,121,97,4,43.18
Female,2010,39,0.00134,97,131,97,4,42.23
Female,2010,40,0.00146,97,142,97,4,41.29
Female,2010,41,0.00158,97,154,97,3,40.35
Female,2010,42,0.00169,97,165,97,3,39.41
Female,2010,43,0.0018,97,175,97,3,38.48
Female,2010,44,0.0019,97,184,97,3,37.55
Female,2010,45,0.00201,96,195,96,3,36.62
Female,2010,46,0.00214,96,207,96,3,35.69
Female,2010,47,0.00229,96,221,96,3,34.76
Female,2010,48,0.00244,96,235,96,3,33.84
Female,2010,49,0.00261,96,251,95,3,32.92
Female,2010,50,0.00281,95,269,95,3,32.01
Female,2010,51,0.00304,95,291,95,2,31.1
Female,2010,52,0.00332,95,316,95,2,30.19
Female,2010,53,0.00365,94,347,94,2,29.29
Female,2010,54,0.00403,94,382,94,2,28.4
Female,2010,55,0.00447,94,421,94,2,27.51
Female,2010,56,0.00495,93,464,93,2,26.63
Female,2010,57,0.00547,93,511,93,2,25.76
Female,2010,58,0.00604,92,561,92,2,24.9
Female,2010,59,0.00666,92,614,91,2,24.05
Female,2010,60,0.00734,91,673,91,2,23.2
Female,2010,61,0.00811,90,738,90,2,22.37
Female,2010,62,0.00895,90,808,89,1,21.55
Female,2010,63,0.00987,89,883,88,1,20.74
Female,2010,64,0.01088,88,964,88,1,19.94
Female,2010,65,0.01201,87,1,87,1,19.16
Female,2010,66,0.01325,86,1,85,1,18.38
Female,2010,67,0.01456,85,1,84,1,17.62
Female,2010,68,0.01594,84,1,83,1,16.88
Female,2010,69,0.01742,82,1,82,1,16.14
Female,2010,70,0.01912,81,1,80,1,15.42
Female,2010,71,0.02103,79,1,78,1,14.71
Female,2010,72,0.02303,78,1,77,1,14.02
Female,2010,73,0.02511,76,1,75,1,13.33
Female,2010,74,0.02736,74,2,73,942,12.67
Female,2010,75,0.02998,72,2,71,869,12.01
Female,2010,76,0.03305,70,2,69,797,11.36
Female,2010,77,0.03649,67,2,66,728,10.73
Female,2010,78,0.04031,65,2,64,662,10.12
Female,2010,79,0.04462,62,2,61,597,9.53
Female,2010,80,0.04965,59,2,58,536,8.95
Female,2010,81,0.05542,56,3,55,478,8.39
Female,2010,82,0.06182,53,3,52,422,7.85
Female,2010,83,0.06888,50,3,48,370,7.34
Female,2010,84,0.07674,47,3,45,321,6.84
Female,2010,85,0.08559,43,3,41,276,6.37
Female,2010,86,0.09561,39,3,37,235,5.92
Female,2010,87,0.10691,35,3,33,197,5.49
Female,2010,88,0.11955,32,3,30,163,5.09
Female,2010,89,0.13354,28,3,26,133,4.71
Female,2010,90,0.14886,24,3,22,106,4.36
Female,2010,91,0.16549,20,3,19,84,4.04
Female,2010,92,0.18337,17,3,15,64,3.74
Female,2010,93,0.20245,14,2,12,49,3.47
Female,2010,94,0.22268,11,2,10,36,3.22
Female,2010,95,0.24316,8,2,7,26,3
Female,2010,96,0.26357,6,1,5,18,2.8
Female,2010,97,0.28359,4,1,4,12,2.62
Female,2010,98,0.30287,3,1,2,8,2.47
Female,2010,99,0.32105,2,786,2,5,2.32
Female,2010,100,0.34031,1,566,1,3,2.18
Female,2010,101,0.36073,1,396,899,2,2.05
Female,2010,102,0.38237,701,268,567,1,1.92
Female,2010,103,0.40531,433,176,345,778,1.8
Female,2010,104,0.42963,258,111,202,433,1.68
Female,2010,105,0.45541,147,67,113,230,1.57
Female,2010,106,0.48274,80,39,61,117,1.46
Female,2010,107,0.5117,41,21,31,56,1.36
Female,2010,108,0.5424,20,11,15,26,1.27
Female,2010,109,0.57495,9,5,7,11,1.17
Female,2010,110,0.60944,4,2,3,4,1.09
Female,2010,111,0.64601,2,1,1,2,1
Female,2010,112,0.68477,1,0,0,1,0.93
Female,2010,113,0.72585,0,0,0,0,0.85
Female,2010,114,0.76941,0,0,0,0,0.78
Female,2010,115,0.81358,0,0,0,0,0.72
Female,2010,116,0.85425,0,0,0,0,0.66
Female,2010,117,0.89697,0,0,0,0,0.61
Female,2010,118,0.94182,0,0,0,0,0.56
Female,2010,119,0.98891,0,0,0,0,0.51
Male,2020,0,0.00486,100,486,99,7,76.5
Male,2020,1,0.00034,99,34,99,7,75.87
Male,2020,2,0.00023,99,23,99,7,74.9
Male,2020,3,0.00019,99,19,99,7,73.91
Male,2020,4,0.00015,99,15,99,7,72.93
Male,2020,5,0.00013,99,13,99,7,71.94
Male,2020,6,0.00013,99,13,99,7,70.95
Male,2020,7,0.00012,99,12,99,6,69.96
Male,2020,8,0.00011,99,11,99,6,68.97
Male,2020,9,0.00009,99,9,99,6,67.97
Male,2020,10,0.00007,99,7,99,6,66.98
Male,2020,11,0.00008,99,8,99,6,65.98
Male,2020,12,0.00013,99,12,99,6,64.99
Male,2020,13,0.00022,99,22,99,6,64
Male,2020,14,0.00036,99,36,99,6,63.01
Male,2020,15,0.00051,99,51,99,6,62.03
Male,2020,16,0.00065,99,64,99,6,61.06
Male,2020,17,0.00077,99,77,99,5,60.1
Male,2020,18,0.00088,99,87,99,5,59.15
Male,2020,19,0.00096,99,95,98,5,58.2
Male,2020,20,0.00104,98,103,98,5,57.26
Male,2020,21,0.00111,98,110,98,5,56.32
Male,2020,22,0.00115,98,114,98,5,55.38
Male,2020,23,0.00114,98,112,98,5,54.44
Male,2020,24,0.0011,98,108,98,5,53.5
Male,2020,25,0.00104,98,102,98,5,52.56
Male,2020,26,0.00099,98,97,98,5,51.61
Male,2020,27,0.00096,98,95,98,4,50.67
Male,2020,28,0.00097,98,95,98,4,49.71
Male,2020,29,0.00101,97,99,97,4,48.76
Male,2020,30,0.00105,97,103,97,4,47.81
Male,2020,31,0.0011,97,108,97,4,46.86
Male,2020,32,0.00117,97,114,97,4,45.91
Male,2020,33,0.00125,97,122,97,4,44.96
Male,2020,34,0.00135,97,132,97,4,44.02
Male,2020,35,0.00147,97,143,97,4,43.08
Male,2020,36,0.00159,97,155,97,4,42.14
Male,2020,37,0.00173,96,168,96,3,41.21
Male,2020,38,0.00189,96,183,96,3,40.28
Male,2020,39,0.00206,96,199,96,3,39.35
Male,2020,40,0.00224,96,216,96,3,38.43
Male,2020,41,0.00242,96,233,96,3,37.52
Male,2020,42,0.00262,95,252,95,3,36.61
Male,2020,43,0.00284,95,272,95,3,35.7
Male,2020,44,0.00306,95,292,95,3,34.8
Male,2020,45,0.00331,95,315,95,3,33.91
Male,2020,46,0.00356,94,338,94,3,33.02
Male,2020,47,0.00379,94,358,94,3,32.14
Male,2020,48,0.00397,94,374,93,2,31.26
Male,2020,49,0.00413,93,387,93,2,30.38
Male,2020,50,0.00431,93,403,93,2,29.5
Male,2020,51,0.00454,93,422,92,2,28.63
Male,2020,52,0.00484,92,448,92,2,27.76
Male,2020,53,0.00522,92,481,91,2,26.89
Male,2020,54,0.00568,91,521,91,2,26.03
Male,2020,55,0.00621,91,566,90,2,25.17
Male,2020,56,0.0068,90,616,90,2,24.33
Male,2020,57,0.00745,89,670,89,2,23.49
Male,2020,58,0.00815,89,727,88,2,22.66
Male,2020,59,0.00891,88,789,88,1,21.85
Male,2020,60,0.00977,87,858,87,1,21.04
Male,2020,61,0.01074,86,933,86,1,20.24
Male,2020,62,0.01183,85,1,85,1,19.45
Male,2020,63,0.01306,84,1,84,1,18.68
Male,2020,64,0.01443,83,1,83,1,17.92
Male,2020,65,0.01596,82,1,81,1,17.18
Male,2020,66,0.01762,81,1,80,1,16.45
Male,2020,67,0.01939,79,1,79,1,15.73
Male,2020,68,0.02124,78,1,77,1,15.04
Male,2020,69,0.02322,76,1,75,1,14.35
Male,2020,70,0.02548,74,1,73,1,13.68
Male,2020,71,0.028,72,2,71,950,13.02
Male,2020,72,0.0306,70,2,69,878,12.39
Male,2020,73,0.03324,68,2,67,808,11.76
Male,2020,74,0.03605,66,2,65,741,11.15
Male,2020,75,0.03934,64,2,62,675,10.55
Male,2020,76,0.04319,61,2,60,613,9.96
Male,2020,77,0.04749,58,2,57,552,9.38
Male,2020,78,0.05225,56,2,54,495,8.83
Male,2020,79,0.05762,53,3,51,440,8.29
Male,2020,80,0.06369,50,3,48,389,7.76
Male,2020,81,0.07067,46,3,45,340,7.26
Male,2020,82,0.07877,43,3,41,295,6.77
